ID	Family	Genus	Species	Part	Unnamed: 5	is_approximate_match	is_synonym	matched_name	nomenclature_code	score	search_string	taxon.flags	taxon.is_suppressed	taxon.is_suppressed_from_synth	taxon.name	taxon.ott_id	taxon.rank	taxon.source	taxon.synonyms	taxon.tax_sources	taxon.unique_name	_merge
Homalium racemosum|AE	flacourtiaceae	Homalium	homalium racemosum	AE		False	False	Homalium racemosum	ICN	1.0	homalium racemosum	[]	False	False	Homalium racemosum	213629.0	species	ott3.5draft1	['Homalium anzoateguiense', 'Homalium columbianum', 'Homalium eleutherostylum', 'Homalium eleuthrostylum', 'Homalium eurypetalum', 'Homalium hemistylum', 'Homalium hondurense', 'Homalium integrifolium', 'Homalium leiogynum', 'Homalium mituense', 'Homalium mollicellum', 'Homalium nicaraguense', 'Homalium obtusatum', 'Homalium pedicellatum', 'Homalium pittieri', 'Homalium pleiandrum', 'Homalium racemosa', 'Homalium racemosum barbellatum', 'Homalium racemosum barnellatum', 'Homalium riparium', 'Homalium schippii', 'Homalium senarium', 'Homalium stenosepalum', 'Homalium trichocladum', 'Homalium trichostemon']	['ncbi:179711', 'gbif:5331157', 'irmng:10913440']	Homalium racemosum	both
Cynometra hemitomophylla|AE	fabaceae/caes.	Cynometra	cynometra hemitomophylla	AE		False	False	Cynometra hemitomophylla	ICN	1.0	cynometra hemitomophylla	[]	False	False	Cynometra hemitomophylla	3917092.0	species	ott3.5draft1	['Copaifera hemitomophylla']	['gbif:2966873', 'irmng:10164375']	Cynometra hemitomophylla	both
Lonchocarpus heptaphyllus|L	fabaceae/pap.	Lonchocarpus	lonchocarpus heptaphyllus	L		False	False	Lonchocarpus heptaphyllus	ICN	1.0	lonchocarpus heptaphyllus	[]	False	False	Lonchocarpus heptaphyllus	922295.0	species	ott3.5draft1	['Cytisus membranaceus', 'Dalbergia heptaphylla', 'Dalbergia pentaphylla', 'Lonchocarpus latifolius', 'Lonchocarpus pentaphyllus']	['ncbi:681455', 'gbif:2969089', 'irmng:11052077']	Lonchocarpus heptaphyllus	both
Tovomita longifolia|AE	clusiaceae	Tovomita	tovomita longifolia	AE		False	False	Tovomita longifolia	ICN	1.0	tovomita longifolia	[]	False	False	Tovomita longifolia	176665.0	species	ott3.5draft1	['Clusia longifolia', 'Clusia sp. JA 3715', 'Micranthera clusiifolia', 'Micranthera clusioides', 'Tovomita clusiifolia', 'Tovomita clusioides', 'Tovomita richardiana']	['ncbi:158962', 'gbif:3711314']	Tovomita longifolia	both
Marila laxiflora|AE	clusiaceae	Marila	marila laxiflora	AE		False	False	Marila laxiflora	ICN	1.0	marila laxiflora	[]	False	False	Marila laxiflora	55192.0	species	ott3.5draft1	['Marila verapazensis']	['ncbi:279240', 'gbif:7656893']	Marila laxiflora	both
Desmodium heterocarpon|WP	fabaceae/pap.	Desmodium	desmodium heterocarpon	WP		False	False	Desmodium heterocarpon	ICN	1.0	desmodium heterocarpon	[]	False	False	Desmodium heterocarpon	1012187.0	species	ott3.5draft1	['Desmodium angulatum', 'Desmodium birmanicum', 'Desmodium buergeri', 'Desmodium buergeri patulepilosum', 'Desmodium gyroides', 'Desmodium heterocarpon buergeri', 'Desmodium heterocarpon patulepilosum', 'Desmodium heterocarpum', 'Desmodium heterophyllum buergeri', 'Desmodium oblongum', 'Desmodium ovalifolium', 'Desmodium patens', 'Desmodium polycarpum', 'Desmodium reticulatum', 'Desmodium retusum', 'Desmodium siliquosum', 'Desmodium toppinii', 'Hedysarum heterocarpon', 'Hedysarum polycarpum', 'Hedysarum siliquosum', 'Meibomia reticulata']	['ncbi:499991', 'gbif:2967682', 'irmng:10170459']	Desmodium heterocarpon	both
Canavalia rosea|WP	fabaceae/pap.	Canavalia	canavalia rosea	WP		False	False	Canavalia rosea	ICN	1.0	canavalia rosea	[]	False	False	Canavalia rosea	612435.0	species	ott3.5draft1	['Canavaia lineata', 'Canavaia maritima', 'Canavali maritima', 'Canavalia apiculata', 'Canavalia arenicola', 'Canavalia baueriana', 'Canavalia emarginata', 'Canavalia lineata', 'Canavalia maritima', 'Canavalia miniata', 'Canavalia moneta', 'Canavalia obcordata', 'Canavalia obtusifolia', 'Canavalia obtusifolia emarginata', 'Canavalia obtusifolia insularis', 'Canavalia podocarpa', 'Clitoria rotundifolia', 'Dolichos emarginatus', 'Dolichos littoralis', 'Dolichos maritimus', 'Dolichos miniatus', 'Dolichos obcordatus', 'Dolichos obovatus', 'Dolichos obtusifolius', 'Dolichos roseus', 'Dolichos rotundifolius']	['ncbi:3825', 'worms:418691', 'gbif:2962021', 'irmng:10855694']	Canavalia rosea	both
Sansevieria trifasciata|WP	dracaenaceae	Sansevieria	sansevieria trifasciata	WP		False	False	Sansevieria trifasciata	ICN	1.0	sansevieria trifasciata	[]	False	False	Sansevieria trifasciata	497827.0	species	ott3.5draft1	['Sansevieria jacquinii', 'Sansevieria laurentii', 'Sansevieria trifasciata laurentii', 'Sansevieria zeylanica laurentii']	['ncbi:39534', 'gbif:2770610', 'irmng:11355963']	Sansevieria trifasciata	both
Mimosa debilis|WP	fabaceae/mim.	Mimosa	mimosa debilis	WP		False	False	Mimosa debilis	ICN	1.0	mimosa debilis	[]	False	False	Mimosa debilis	819236.0	species	ott3.5draft1	['Mimosa hostmannii', 'Mimosa notata']	['ncbi:367311', 'gbif:2969392', 'irmng:10721904']	Mimosa debilis	both
Aeschynomene americana|WP	fabaceae/pap.	Aeschynomene	aeschynomene americana	WP		False	False	Aeschynomene americana	ICN	1.0	aeschynomene americana	[]	False	False	Aeschynomene americana	562868.0	species	ott3.5draft1	['Aeschynomene americana depila', 'Aeschynomene glandulosa', 'Aeschynomene guayaquilensis', 'Aeschynomene javanica luxurians', 'Aeschynomene mexicana', 'Aeschynomene mimosula', 'Aeschynomene mimulosa', 'Aeschynomene tricholoma', 'Hippocrepis mimosula', 'Hippocrepis mimulosa']	['ncbi:134032', 'gbif:2949235', 'irmng:10978638']	Aeschynomene americana	both
Centrosema plumieri|WP	fabaceae/pap.	Centrosema	centrosema plumieri	WP		False	False	Centrosema plumieri	ICN	1.0	centrosema plumieri	[]	False	False	Centrosema plumieri	3922077.0	species	ott3.5draft1	['Bradburya plumieri', 'Centrosema plumeri', 'Centrosema plumiere', 'Clitoria plumieri', 'Cruminium giganteum']	['ncbi:630757', 'gbif:2965003', 'irmng:10581306']	Centrosema plumieri	both
Eichhornia crassipes|WP	pontederiaceae	Eichhornia	eichhornia crassipes	WP		False	False	Eichhornia crassipes	ICN	1.0	eichhornia crassipes	[]	False	False	Eichhornia crassipes	149965.0	species	ott3.5draft1	['Eichhornia cordifolia', 'Eichhornia crassicaulis', 'Eichhornia speciosa', 'Heteranthera formosa', 'Piaropus crassipes', 'Piaropus mesomelas', 'Pontederia crassicaulis', 'Pontederia crassipes', 'Pontederia elongata']	['ncbi:44947', 'worms:594768', 'gbif:2765940', 'irmng:10206979']	Eichhornia crassipes	both
Polygonum hispidum|WP	polygonaceae	Polygonum	polygonum hispidum	WP		False	True	Polygonum hispidum	ICN	1.0	polygonum hispidum	[]	False	False	Persicaria pubescens	775329.0	species	ott3.5draft1	['Persicaria donii', 'Persicaria flaccida', 'Persicaria hydropiper eglandulosa', 'Persicaria hydropiper flaccida', 'Persicaria hydropiper glandulosissima', 'Persicaria hydropiper oryzetum', 'Persicaria maculosa pubescens', 'Persicaria roettleri', 'Polygonum babingtonii', 'Polygonum barbatum', 'Polygonum biscatilium', 'Polygonum bisculatium', 'Polygonum donii', 'Polygonum flaccidum', 'Polygonum flaccidum hispidum', 'Polygonum hamiltonii', 'Polygonum hispidum', 'Polygonum hydropiper acuminatum', 'Polygonum hydropiper flaccidum', 'Polygonum hydropiper glandulosissima', 'Polygonum hydropiper hispidum', 'Polygonum oryzetorum', 'Polygonum posumbu', 'Polygonum pubescens', 'Polygonum rivulare', 'Polygonum roettleri', 'Polygonum spirale', 'Polygonum tenellum']	['ncbi:488007', 'gbif:4033392']	Persicaria pubescens	both
Solanum valerianum|WP	solanaceae	Solanum	solanum valerianum	WP		False	False	Solanum valerianum	ICN	1.0	solanum valerianum	['sibling_higher']	False	False	Solanum valerianum	3870020.0	species	ott3.5draft1	[]	['gbif:2930613']	Solanum valerianum	both
Ehretia latifolia|AE	boraginaceae	Ehretia	ehretia latifolia	AE		False	False	Ehretia latifolia	ICN	1.0	ehretia latifolia	['sibling_higher']	False	False	Ehretia latifolia	268952.0	species	ott3.5draft1	['Ehretia austin-smithii', 'Ehretia cordifolia', 'Ehretia luxiana', 'Ehretia mexicana', 'Ehretia tehuacana', 'Ehretia viscosa']	['ncbi:163082', 'gbif:4066463']	Ehretia latifolia	both
Solanum roblense|WP	solanaceae	Solanum	solanum roblense	WP		False	False	Solanum roblense	ICN	1.0	solanum roblense	['sibling_higher']	False	False	Solanum roblense	3869913.0	species	ott3.5draft1	[]	['gbif:2931638']	Solanum roblense	both
Ruellia macrantha|AE	acanthaceae	Ruellia	ruellia macrantha	AE		False	False	Ruellia macrantha	ICN	1.0	ruellia macrantha	[]	False	False	Ruellia macrantha	680286.0	species	ott3.5draft1	['Dipteracanthus macranthus', 'Dipteracanthus speciosus', 'Ruellia magnifica', 'Ruellia speciosa']	['ncbi:440987', 'gbif:5573912']	Ruellia macrantha	both
Begonia involucrata|WP	begoniaceae	Begonia	begonia involucrata	WP		False	False	Begonia involucrata	ICN	1.0	begonia involucrata	[]	False	False	Begonia involucrata	1014914.0	species	ott3.5draft1	['Begonia broussonetiifolia', 'Begonia involucrata purpurascens', 'Begonia laciniosa', 'Begonia metachroa', 'Gireoudia involucrata', 'Gireoudia laciniata']	['ncbi:200013', 'gbif:4158684']	Begonia involucrata	both
Quercus seemannii|AE	fagaceae	Quercus	quercus seemannii	AE		False	False	Quercus seemannii	ICN	1.0	quercus seemannii	[]	False	False	Quercus seemannii	7056100.0	species	ott3.5draft1	['Quercus boquetensis', 'Quercus borucasana', 'Quercus citrifolia', 'Quercus eugeniifolia', 'Quercus eugeniifolia petiolata', 'Quercus flagellifera', 'Quercus granulata', 'Quercus petiolata', 'Quercus pittieri', 'Quercus salicifolia seemannii']	['ncbi:2033710', 'gbif:2878665', 'irmng:10950122']	Quercus seemannii	both
Cissus trianae|WP	vitaceae	Cissus	cissus trianae	WP		False	False	Cissus trianae	ICN	1.0	cissus trianae	[]	False	False	Cissus trianae	665801.0	species	ott3.5draft1	['Cissus martinianus', 'Cissus trianae martiniana']	['ncbi:1148083', 'gbif:7293839']	Cissus trianae	both
Ageratina ixiocladon|WP	asteraceae	Ageratina	ageratina ixiocladon	WP		False	False	Ageratina ixiocladon	ICN	1.0	ageratina ixiocladon	['sibling_higher']	False	False	Ageratina ixiocladon	7602582.0	species	ott3.5draft1	['Eupatorium ixiocladon']	['gbif:5400546']	Ageratina ixiocladon	both
Joosia umbellifera|AE	rubiaceae	Joosia	joosia umbellifera	AE		False	False	Joosia umbellifera	ICN	1.0	joosia umbellifera	[]	False	False	Joosia umbellifera	643453.0	species	ott3.5draft1	['Joosia umbellifera macarenensis', 'Macrocnemum polyphlebium']	['ncbi:273802', 'gbif:2901094']	Joosia umbellifera	both
Psychotria eurycarpa|AE	rubiaceae	Psychotria	psychotria eurycarpa	AE		False	True	Psychotria eurycarpa	ICN	1.0	psychotria eurycarpa	[]	False	False	Palicourea eurycarpa	3875622.0	species	ott3.5draft1	['Psychotria eurycarpa', 'Rudgea simiarum']	['gbif:7960727']	Palicourea eurycarpa	both
Hymenachne amplexicaulis|WP	poaceae	Hymenachne	hymenachne amplexicaulis	WP		False	False	Hymenachne amplexicaulis	ICN	1.0	hymenachne amplexicaulis	[]	False	False	Hymenachne amplexicaulis	729429.0	species	ott3.5draft1	['Agrostis monostachya', 'Hymenachne acutigluma', 'Hymenachne calamitosa', 'Hymenachne gouinii', 'Hymenachne pseudointerrupta', 'Panicum acuminatum', 'Panicum acutiglume', 'Panicum acutiglumum', 'Panicum amplexicaule', 'Panicum amplexicaule deflexum', 'Panicum amplexicaule erectum', 'Panicum amplexifolium', 'Panicum auritum', 'Panicum caudatum', 'Panicum grisebachianum', 'Panicum hasskarlii', 'Panicum hymenachne', 'Panicum myurum', 'Panicum perdensum', 'Sporobolus villosus']	['ncbi:416045', 'gbif:2705781', 'irmng:10665327']	Hymenachne amplexicaulis	both
Senecio grandifolius|WP	asteraceae	Senecio	senecio grandifolius	WP		False	True	Senecio grandifolius	ICN	1.0	senecio grandifolius	[]	False	False	Telanthophora grandifolia	605853.0	species	ott3.5draft1	['Senecio arborescens', 'Senecio chicharrensis', 'Senecio copeyensis', 'Senecio ghiesbreghtii', 'Senecio ghiesbreghtii ghiesbreghtii', 'Senecio grandifolius', 'Senecio grandifolius grandifolius', 'Senecio serraquitchensis', 'Telanthophora arborescens', 'Telanthophora chicharrensis', 'Telanthophora copeyensis', 'Telanthophora grandifolia serraquitchensis', 'Telanthophora serraquitchensis']	['ncbi:422363', 'gbif:3092011']	Telanthophora grandifolia	both
Archibaccharis schiedeana|WP	asteraceae	Archibaccharis	archibaccharis schiedeana	WP		False	False	Archibaccharis schiedeana	ICN	1.0	archibaccharis schiedeana	[]	False	False	Archibaccharis schiedeana	303436.0	species	ott3.5draft1	['Archibaccharis torquis', 'Baccharis elegans', 'Baccharis elegans elegans', 'Baccharis elegans seemannii', 'Baccharis scandens', 'Baccharis schiedeana', 'Baccharis thomasii', 'Hemibaccharis torquis', 'Neomolina elegans']	['ncbi:381975', 'gbif:3137140']	Archibaccharis schiedeana	both
Solanum acerifolium|WP	solanaceae	Solanum	solanum acerifolium	WP		False	False	Solanum acerifolium	ICN	1.0	solanum acerifolium	['sibling_higher']	False	False	Solanum acerifolium	835021.0	species	ott3.5draft1	['Solanum acerosum', 'Solanum arcuatum', 'Solanum hastatum', 'Solanum luteo-virescens', 'Solanum quinquangulare']	['ncbi:238980', 'gbif:2930878']	Solanum acerifolium	both
Persea schiedeana|AE	lauraceae	Persea	persea schiedeana	AE		False	False	Persea schiedeana	ICN	1.0	persea schiedeana	[]	False	False	Persea schiedeana	194867.0	species	ott3.5draft1	['Persea gratissima schiedeana', 'Persea pittieri']	['ncbi:590026', 'gbif:3034058', 'irmng:11327871']	Persea schiedeana	both
Ageratina ligustrina|AE	asteraceae	Ageratina	ageratina ligustrina	AE		False	False	Ageratina ligustrina	ICN	1.0	ageratina ligustrina	['sibling_higher']	False	False	Ageratina ligustrina	7051504.0	species	ott3.5draft1	['Ageratina caecilia', 'Ageratina plethadenia', 'Ageratum glaucum', 'Eupatorium biceps', 'Eupatorium erythropappum', 'Eupatorium glabellum', 'Eupatorium ligustaefolium', 'Eupatorium ligustrinum', 'Eupatorium ligustrinum ligustrinum', 'Eupatorium ligustrinum typicum', 'Eupatorium ligustrinum weinmannianum', 'Eupatorium micranthum', 'Eupatorium myriadenium', 'Eupatorium odoratissimum', 'Eupatorium plethadenium', 'Eupatorium popocatapetlense', 'Eupatorium semialatum', 'Eupatorium weinmannianum']	['ncbi:1887443', 'gbif:5400324']	Ageratina ligustrina	both
Clethra lanata|AE	clethraceae	Clethra	clethra lanata	AE		False	True	Clethra lanata	ICN	1.0	clethra lanata	[]	False	False	Clethra mexicana	300595.0	species	ott3.5draft1	['Clethra augustinensis', 'Clethra bimatris', 'Clethra broadwayana', 'Clethra confertifolia', 'Clethra costaricensis', 'Clethra integerrima', 'Clethra integrifolia', 'Clethra integrifolia publ', 'Clethra kenoyeri', 'Clethra lanata', 'Clethra michoacana', 'Clethra nicaraguensis', 'Clethra ovalifolia', 'Clethra ovalifolia publ', 'Clethra panamensis', 'Clethra quercifolia', 'Clethra salvadorensis', 'Clethra smithii', 'Kowalewskia integerrima']	['ncbi:168116', 'gbif:3718266']	Clethra mexicana	both
Oxalis spiralis|WP	oxalidaceae	Oxalis	oxalisralis	WP		True	False	Oxalistylis	ICN	0.8181818127632141	oxalisralis	[]	False	False	Phyllanthus	452944.0	genus	ott3.5draft1	['Aalius', 'Agyneia', 'Anisonema', 'Aporosella', 'Arachnodes', 'Ardinghalia', 'Asterandra', 'Bradleia', 'Bradleja', 'Breyniopsis', 'Cathetus', 'Ceramanthus', 'Ceratogynum', 'Chlorolepis', 'Chorisandra', 'Chorizonema', 'Cicca', 'Clambus', 'Coccoglochidion', 'Conami', 'Cycca', 'Dendrophyllanthus', 'Diasperus', 'Dichelactina', 'Dicholactina', 'Dichrophyllum', 'Dimorphocladium', 'Diplomorpha', 'Emblica', 'Episteira', 'Epistylium', 'Eriococcus', 'Flueggeopsis', 'Fluggeopsis', 'Foersteria', 'Forsteria', 'Geminaria', 'Genesiphyla', 'Genesiphylla', 'Glochidionopsis', 'Glochisandra', 'Gynoon', 'Hemicicca', 'Hemiglochidion', 'Heterocalymnantha', 'Hexadena', 'Hexaspermum', 'Ibina', 'Kirganelia', 'Leichhardtia', 'Lobocarpus', 'Lomanthes', 'Maborea', 'Macraea', 'Maschalanthus', 'Meborea', 'Melanthesa', 'Melanthesopsis', 'Menarda', 'Mirobalanus', 'Moeroris', 'Nellica', 'Niruri', 'Niruris', 'Nymania', 'Nymphanthus', 'Orbicularia', 'Oxalistylis', 'Phyllanthodendron', 'Pseudoglochidion', 'Ramsdenia', 'Redia', 'Reidia', 'Reverchonia', 'Rhopium', 'Roigia', 'Sauropus', 'Scepasma', 'Staurothylax', 'Staurothyrax', 'Synastemon', 'Synexemia', 'Tephranthus', 'Tetraglochidion', 'Tricarium', 'Uranthera', 'Urinaria', 'Williamia', 'Xylophylia', 'Xylophylla', 'Zarcoa']	['ncbi:58880', 'gbif:3061139', 'irmng:1114719', 'irmng:1311464', 'irmng:1307156']	Phyllanthus (genus in kingdom Archaeplastida)	both
Dahlia imperialis|AE	asteraceae	Dahlia	dahlia imperialis	AE		False	False	Dahlia imperialis	ICN	1.0	dahlia imperialis	[]	False	False	Dahlia imperialis	742905.0	species	ott3.5draft1	['Dahlia dumicola', 'Dahlia lehmannii', 'Dahlia lehmannii leucantha', 'Dahlia maximiliana', 'Dahlia maxonii']	['ncbi:101595', 'gbif:8190990']	Dahlia imperialis	both
Tournefortia hirsutissima|WP	boraginaceae	Tournefortia	tournefortia hirsutissima	WP		False	False	Tournefortia hirsutissima	ICN	1.0	tournefortia hirsutissima	[]	False	False	Tournefortia hirsutissima	579114.0	species	ott3.5draft1	['Heliotropium sarmentosum', 'Tournefortia acclinis', 'Tournefortia angustiflora', 'Tournefortia frangulifolia', 'Tournefortia glabrifolia', 'Tournefortia hirsuta', 'Tournefortia horsfieldii', 'Tournefortia macrophylla', 'Tournefortia orientalis', 'Tournefortia sarmentosa', 'Tournefortia sarmentosa magnifolia', 'Tournefortia urvilleana']	['ncbi:168368', 'gbif:4062031', 'gbif:4066207', 'irmng:10419821']	Tournefortia hirsutissima	both
Solanum schlechtendalianum|WP	solanaceae	Solanum	solanum schlechtendalianum	WP		False	False	Solanum schlechtendalianum	ICN	1.0	solanum schlechtendalianum	['sibling_higher']	False	False	Solanum schlechtendalianum	4054.0	species	ott3.5draft1	['Capparis hypoleuca', 'Solanum edwardi', 'Solanum fragile', 'Solanum geminiflorum', 'Solanum geminifolium', 'Solanum geminifolium Schltdl. & Cham., nom. illeg.', 'Solanum gentlei', 'Solanum lasiantherum', 'Solanum riedlei', 'Solanum salviifolium']	['ncbi:205581', 'gbif:2932884', 'irmng:10204499']	Solanum schlechtendalianum	both
Borreria assurgens|WP	rubiaceae	Borreria	borreria assurgens	WP		False	True	Borreria assurgens	ICN	1.0	borreria assurgens	[]	False	False	Spermacoce assurgens	877655.0	species	ott3.5draft1	['Bigelovia rubescens', 'Borreria assurgens', 'Borreria laevis', 'Diodia assurgens', 'Spermacoce ilheotica', 'Spermacoce rubescens', 'Spermacoce spiralis', 'Spermacoce suffrutescens']	['ncbi:35917', 'gbif:7660997', 'irmng:10204959']	Spermacoce assurgens	both
Acalypha arvensis|WP	euphorbiaceae	Acalypha	acalypha arvensis	WP		False	True	Acalypha arvensis	ICN	1.0	acalypha arvensis	[]	False	False	Acalypha aristata	3910407.0	species	ott3.5draft1	['Acalypha arvensis', 'Acalypha arvensis belangeri', 'Acalypha arvensis genuina', 'Acalypha arvensis pavoniana', 'Acalypha capitellata', 'Acalypha hystrix', 'Acalypha pavoniana', 'Ricinocarpus aristatus', 'Ricinocarpus arvensis']	['gbif:3056733', 'irmng:11102539']	Acalypha aristata	both
Steriphoma paradoxum|AE	capparidaceae	Steriphoma	steriphoma paradoxum	AE		False	False	Steriphoma paradoxum	ICN	1.0	steriphoma paradoxum	[]	False	False	Steriphoma paradoxum	684769.0	species	ott3.5draft1	[]	['ncbi:202643', 'gbif:7273418']	Steriphoma paradoxum	both
Indigofera hirsuta|WP	fabaceae/pap.	Indigofera	indigofera hirsuta	WP		False	False	Indigofera hirsuta	ICN	1.0	indigofera hirsuta	[]	False	False	Indigofera hirsuta	1011944.0	species	ott3.5draft1	['Anila hirsuta', 'Indigofera ferruginea', 'Indigofera fusca', 'Indigofera hirta', 'Indigofera indica']	['ncbi:539088', 'gbif:2972082', 'irmng:10910103']	Indigofera hirsuta	both
Jatropha gossypiifolia|AE	euphorbiaceae	Jatropha	jatropha gossypiifolia	AE		False	False	Jatropha gossypiifolia	ICN	1.0	jatropha gossypiifolia	[]	False	False	Jatropha gossypiifolia	610105.0	species	ott3.5draft1	['Adenoropium elegans', 'Adenoropium gossypiifolium', 'Adenoropium jacquinii', 'Jatropha elegans', 'Jatropha gossipyifolia', 'Jatropha gossypifolia', 'Jatropha gossypiifolia typica', 'Jatropha jacquinii', 'Jatropha staphysagrifolia', 'Manihot gossypiifolia']	['ncbi:454931', 'gbif:3072900', 'irmng:11156458']	Jatropha gossypiifolia	both
Rhizophora mangle|L	rhizophoraceae	Rhizophora	rhizophora mangle	L		False	False	Rhizophora mangle	ICN	1.0	rhizophora mangle	[]	False	False	Rhizophora mangle	81500.0	species	ott3.5draft1	['Rhizophora americana']	['ncbi:40031', 'worms:235094', 'gbif:3086528', 'irmng:11432141']	Rhizophora mangle	both
Ficus benjamina|L	moraceae	Ficus	ficus benjamina	L		False	False	Ficus benjamina	ICN	1.0	ficus benjamina	[]	False	False	Ficus benjamina	272174.0	species	ott3.5draft1	['Ficus benjamina comosa', 'Ficus benjamina haematocarpa', 'Ficus benjamina nuda', 'Ficus comosa', 'Ficus cuspidato-caudata', 'Ficus exotica', 'Ficus haematocarpa', 'Ficus neglecta', 'Ficus nitida', 'Ficus notobor', 'Ficus nuda', 'Ficus papyrifera', 'Ficus parvifolia', 'Ficus pendula', 'Ficus pyrifolia', 'Ficus reclinata', 'Ficus retusa nitida', 'Ficus striata', 'Ficus umbrina', 'Ficus xavieri', 'Urostigma benjamina', 'Urostigma benjaminum nudum', 'Urostigma haematocarpum', 'Urostigma neglectum', 'Urostigma nitidum', 'Urostigma nudum']	['ncbi:182105', 'gbif:5361932', 'irmng:11233251']	Ficus benjamina (species in kingdom Archaeplastida)	both
Catharanthus roseus|WP	apocynaceae	Catharanthus	catharanthus roseus	WP		False	False	Catharanthus roseus	ICN	1.0	catharanthus roseus	[]	False	False	Catharanthus roseus	524094.0	species	ott3.5draft1	['Ammocallis rosea', 'Lochnera rosea', 'Lochnera rosea flava', 'Pervinca rosea', 'Vinca gulielmi-waldemarii', 'Vinca rosea', 'Vinca rosea albiflora', 'Vinca speciosa']	['ncbi:4058', 'gbif:3169830', 'irmng:11252152']	Catharanthus roseus	both
Trattinnickia aspera|L	burseraceae	Trattinnickia	trattinnickia aspera	L		False	False	Trattinnickia aspera	ICN	1.0	trattinnickia aspera	[]	False	False	Trattinnickia aspera	425683.0	species	ott3.5draft1	['Protium asperum', 'Trattinnickia barbourii']	['ncbi:681500', 'gbif:3992709']	Trattinnickia aspera	both
Clarisia biflora|AE	moraceae	Clarisia	clarisia biflora	AE		False	False	Clarisia biflora	ICN	1.0	clarisia biflora	[]	False	False	Clarisia biflora	892913.0	species	ott3.5draft1	['Clarisia colombiana', 'Clarisia mattogrossensis', 'Clarisia mexicana', 'Clarisia panamensis', 'Sahagunia colombiana', 'Sahagunia mexicana']	['ncbi:241874', 'gbif:7262852']	Clarisia biflora	both
Crinum erubescens|L	amaryllidaceae	Crinum	crinum erubescens	L		False	False	Crinum erubescens	ICN	1.0	crinum erubescens	[]	False	False	Crinum erubescens	118208.0	species	ott3.5draft1	['Amaryllis procera', 'Crinum attenuatum', 'Crinum commelinianum', 'Crinum commelyni', 'Crinum corantinum', 'Crinum corantynum', 'Crinum crucibulum', 'Crinum cruentum', 'Crinum cruentum albidum', 'Crinum dieterichii', 'Crinum erubescens berbicense', 'Crinum erubescens braziliense', 'Crinum erubescens caraccense', 'Crinum erubescens corantinum', 'Crinum erubescens majus', 'Crinum erubescens mexicanum', 'Crinum erubescens minus', 'Crinum erubescens octoflorum', 'Crinum erubescens rubrilimbum', 'Crinum erubescens viridifolium', 'Crinum gordonianum', 'Crinum guianense', 'Crinum inodorum', 'Crinum kunthianum', 'Crinum kunthianum nicaraguense', 'Crinum lanceanum', 'Crinum lancei', 'Crinum lindleyanum', 'Crinum loddigesianum', 'Crinum octoflorum', 'Crinum odoratissimum', 'Crinum revolutum', 'Crinum rubrilimbum', 'Crinum viridifolium']	['ncbi:209093', 'gbif:2853616', 'gbif:2853695']	Crinum erubescens	both
Inga acrocephala|L	fabaceae/mim.	Inga	inga acrocephala	L		False	False	Inga acrocephala	ICN	1.0	inga acrocephala	['sibling_higher']	False	False	Inga acrocephala	1029175.0	species	ott3.5draft1	[]	['ncbi:597305', 'gbif:5357674', 'irmng:10586721']	Inga acrocephala	both
